No.,Tweets,Tendensi
251,"Jawa Barat Bersiap Hadapi Potensi Krisis Ekonomi, Energi dan Pangan Tahun 2023  https://t.co/42uC9AIOtn",0
252,"2023 tahun kelinci air yg dimana krisis, reaksi kian parah ekonomi dunia semakin gelap semua kenaikan kian meningkat",0
253,"Banyak prediksi krisis di 2023 -&gt; banyak orang nyuruh berhemat -&gt; demand secara agregat menurun -&gt; ekonomi melambat -&gt; terjadi krisis beneran

Fyi sampai sekarang ekonomi Indonesia masih baik2 saja",0
254,"@txtdrpemerintah kenapa harus tomat? bukannya kita sedang siap siap karena krisis ekonomi di 2023, ya?",0
255,"@NarasiNewsroom Seberapa urgentnya IKN ini pak?katanya kondisi tahun 2023 gelap..krisis ekonomi menghantui..
Sya harap seenggak2nya dipending dlu pak...
Logikanya klo ekonomi negara2 lain melambat,pasti jg ga akan invest ke negara kita..mereka pasti mentingin perut mereka sendiri dlu pak..",0
256,"Baru semalam ngobrol dengan istri, ""2023 katanya mau krisis .. investasi yg aman taruh mana ya mas? emas?"" 
""Dolar saja. Mau ekonomi AS turun gimana pun, 2023 USD bakal jadi safe haven."" 

And now reading this. https://t.co/NqNg0F2fkA",0
257,"Pemimpin yg KITA akan pilih on the next PRU, adalah pemimpin yg tahu bagaimana nak menghadapi krisis ekonomi FROM 2023 as predicted by World Bank. Tough one. Banjir hujung tahun insyaAllah rakyat dah biasa hadapi n akan tolong 1 sama lain. Tp kemelesatan ekonomi is even bigger.",0
258,"Menkeu Sebut Ada Ancaman Krisis Pangan pada 2023

#menkeuSMI #ekonomi #pangan #fiskal #G20

https://t.co/RhCX1tJJ5C",0
259,"Gawat! Indonesia Bakal Hadapi Resesi 2023, Akan Ada Tekanan Ekonomi Besar 4-6 Bulan Kedepan, Jurang Krisis?
https://t.co/uy6RetIW6H",0
260,Apa itu Resesi Ekonomi 2023?  Simak 3 Dampak Krisis Ekonomi Global https://t.co/TRlTllCDbc,0
261,@dennylust Jajan begituan di 2023 boleh lah ya meskipun krisis ekonomi wkwk,0
262,"Pertengahan Tahun 2023, Dunia Diperkirakan Mengarah ke Resesi

#koranjakarta #resesi #IMF #krisis #ekonomi #bank #thefed #international #news #update

https://t.co/HFoDIA4BcE",0
263,"Presiden Joko Widodo mengingatkan masyarakat terhadap ancaman krisis ekonomi yang akan terjadi pada 2023.

Selengkapnya di :

https://t.co/wgvdlmBgjr

Salam INTEGRITAS.

#integritasonline #krisisekonomi #jokowi https://t.co/EZuf3fv7ts",0
264,"@CNNIndonesia Nggak ada slhnya bl @jokowi mengundang mantan presiden ,wapres  ketum2 parpol dan tokoh2 bangsa  lainya utk duduk nareng dan meminta masukan at pendapat dr mrk guna menghindari krisis ekonomi global yg mungkin akan menimpa Republik ini di awal thn 2023.",0
265,"2023 krisis ekonomi?

pengangguran : not relevant",0
266,"RESESI 2023 GELAP KARENA SISI SUPLAI -- PEMAHAMAN PENTING UNTUK MENGHADAPI KRISIS EKONOMI GLOBAL

https://t.co/vKQZOmU9Kp",0
267,"@txtfrombrand Padahal top 1 apps kok PHK ya. Ini pasti imbas ekonomi global yg melemah menuju krisis 2023. Induknya di SG yg kena, imbasnya sampe ke Indo.",0
268,2023 mau ada krisis ekonomi dan erick tohir saya indonesia gak akan ngalamin but we never know. Dan sangat disayangkan sih sebenernya dari dulu indonesia mungkin bisa jadi negara yg tingkatnya lebih dari negara berkembang asalkan aparat tinggi pemerintahannya gak serakah pake bgt,0
269,"2023 krisis ekonomi cuii
https://t.co/Du9tReRU8e",0
270,"2023 akan jadi tahun gelap dari krisis ekonomi global, aduadu gimane nih cuyy goals goals masih banyak belum tercapai",0
271,"Berita Resesi ekonomi global akhir-akhir ini meresahkan. Sederhananya, kita sangat mungkin kehilangan pekerjaan atau bisnis. Tapi ide dan skill jangan sampai hilang karena paniknya mempersiapkan gelapnya krisis 2023. Semangat! #badaipastiberlalu",0
272,"@pramacaraka ga ada dong, softpower itu cuma kemampuan propaganda dan mempengaruhi pembentukan pendapat umum dunia.

Ramalan krisis ekonomi 2023 itu urusan lain lagi.",0
273,@mkini_bm Aduhai.. macam ni pun ada.. tak tahu ke dunia bakal menghadapi krisis ekonomi pada 2023 apabila banyak negara akan mula menghadapi resources depletion? Bahkan bekalan makanan pun akan menjadi tak stabil. Sebab tu lah negara ni perlukan kerajaan yang stabil dgn segera.,0
274,Mending nabung aja deh buat survive krisis ekonomi 2023,0
275,Wadaw beli makan siang overheard bapak2 lagi ngobrol krisis ekonomi 2023 🥲,0
276,"@worksfess Kiat-kiat menghadapi krisis ekonomi 2023
Persiapan:
1. Kenalan sama gadun/tante""
2. Kalo mereka ga suka sama kita, kita bisa jadi ""penyalur""

Insya Allah ekonomi terselamatkan",0
277,"@mikolajkasungu Malaysia tidak mampu tunggu hingga Sep 2023. Kita akan mendepani krisis ekonomi. Perlu kerajaan kompeten &amp; stabil untuk mengemudi dan meyakinkan pelabur yang lari ke negara jiran  

PH dulu juga yang kuat soal keabsahan dan banyak usul undi tidak percaya

PRU beri peluang reset",0
278,2023 krisis ekonomi(?)😔😔,0
279,"@pandugik @hariss2020 @tweetmiliter Krisis ékonomi dunia kan krn Rusia yg mulai perang. 2023 hrs punya tabungan.
Rusia gk sehebat itu kan, krn dulu uni Soviet kayak nama besar, sebenarnya nothing sekarang. Yg msh belain putin ura ura, lihat data 

Banyak negara resesi ini sudah",0
280,IMF memprediksi ekonomi global di 2023 semakin memburuk dan membuat terjadinya krisis. https://t.co/LNWq9aABfE,0
281,@ojancokkkk duite nggo persiapan 2023 krisis ekonomi,0
282,giliran gua udah beli motor malah ada berita 2023 krisis ekonomi. bangsaaaat duit w udah abis,0
283,2023 krisis ekonomi solusine melu qnet,0
284,"@worksfess Gausah nunggu 2023 krisis ekonomi, aku tiap bulan aja  udah ngerasain krisis ekonomi",0
285,Apa benar 2023 terjadi krisis ekonomi ?,0
286,@simtzetzin Cari la naratif lain. Org nak tahu apa yang PH akan buat untuk Malaysia berdepan krisis ekonomi tahun 2023.,0
287,Saya akan mula kongsi pandangan dan hujah saya sempena #PRU15 dan mengapa kita mesti mengundi untuk kerajaan yang stabil dan kompeten utk harungi krisis alam (termasuk banjir) dan krisis ekonomi 2023. Nantikan. #HidupRakyat,0
288,"PRU-15 ini penting bagi mengembalikan kembali mandat kepada rakyat bagi memilih kerajaan yang stabil dan kompeten bagi menghadapi 2 krisis yang 'mungkin' berlaku:

i) Krisis Banjir (Nov 2022- Mac 2023) akibat peralihan monsoon; dan
ii) Krisis ekonomi pada tahun 2023

4/7 https://t.co/oeyAACsHWG",0
289,"#Opini

Krisis Ekonomi Dunia

Penulis: Muis (Pengamat Ekonomi Politik)

Laporan terbaru IMF menyebutkan kondisi ekonomi 2023 akan lebih suram. IMF memperkirakan pertumbuhan ekonomi tahun ini hanya 3,2%, hampir separuh lebih rendah dari

Selengkapnya di https://t.co/m2thbWRkVm https://t.co/59GIiG0hYl",0
290,"tp sekarang aku lg punya ambisi soalnya perkiraan krisis ekonomi dimulai 2023, jd gimana punya duit ngalir dan stabil? https://t.co/2w7FKc6176",0
291,@HildaPratiwi23 Krisis global resesi ekonomi pak jokowi mesti optimis mesti bisa survive Indonesia 2023 jgan seperti pmbantunya ahli keuangan statement pesimis tu Sri Mulyani buat presiden terpilih 2024 jangan pake menkeu satu ini ya sih menkeu terbaik sedunia tpi nakutin rakyat di 2023.,0
292,"@busygirlxx @collegemenfess Dari ke2 sumber ngejelasin kalo resesi yg katanya akan terjadi 2023 itu karena krisis Eropa &amp; fenomena strong dollar, kalaupun Indonesia ga masuk resesi tpi pertumbuhan ekonomi-nya melambat.

Inget ada banyak pelaku usaha yg mungkin aja ga bisa survive bila pertumbuhan ekonomi (. https://t.co/0jljEG4oFC",0
293,"Tahun 2019 krisis ekonomi global tapi #crypto malah meroket di 2020. Tahun 2022 berita tentang ancaman resesi dan hal buruk lainnya di 2023 beredar luas di media. Apakah aman terjadi atau bisa jadi sebaliknya? 

#bitcoin",0
294,"Krisis Ekonomi bisa buat semua orang miskin di tahun 2023
#Ekonomi #krisispangan
#bisnis
https://t.co/aj7R90ZhGN",0
295,"@TxtdariHI Jangan² benar kata pak jokowi, tahun 2023 krisis ekonomi di seluruh dunia 😥
Ini saatnya bertani dan stok pangan",0
296,@Askrlfess Iya apalagi nanti 2023 diprediksi  puncak krisis ekonomi makin susah saja dapat kerjaan,0
297,"Resesi ekonomi global mengancam banyak negara di 2023, apakah krisis tersebut akan berdampak besar kepada BUMN?
https://t.co/Eo67rb6jII",0
298,"Bajet 2023 : Suka Atau Tidak?

Pembentangan Bajet 2023 ini akan terus memberi penekanan kepada kebajikan Keluarga Malaysia dan juga kesediaan negara berdepan kemungkinan krisis ekonomi global
 https://t.co/XBBqtrpyTo",0
299,"Bos properti jgn dulu pada girang heru diangkat jd pjs. Tahun 2023 diprediksi bakal ada krisis ekonomi global, khususnya soal housing crash. Time will tell.",0
300,"@mkini_bm Krisis ekonomi 2023 wujudkan kelambakan hartanah baru &amp; sub sales, diskaun2 menguntungkan gol mampu/dana yg besar. Pemaju pun tak rugi

Marhaen tetap melopong",0
301,"Jangan sampai di tahun 2023 mengalami krisis pangan dunia, takutnya sistem ekonomi kita anjlok di 2023, jangan sampai hendaknya. https://t.co/k7W9Kevkfg",0
302,nabung buat konser &gt;&gt;&gt; krisis ekonomi 2023,0
303,"bring it on krisis ekonomi 2023

gue gapunya cicilan gapunya tanggungan, shopping time it is",0
304,"Cadangan saya bagi bajet 2023
1. Mewujudkan stok pengimbal (stockpile) di setiap negeri sebagai pusat penyimpanan dan persiapan kepada krisis sekuriti makanan dan ekonomi yang lebih kritikal pada masa depan.",0
305,"Bajet 2023: Keluarga Malaysia nak apa?

Empat perkara menjadi tumpuan dalam Bajet 2023, iaitu rakyat, perniagaan, ekonomi dan institusi kerajaan namun apakah yang benar-benar diperlukan Keluarga Malaysia dalam mendepani jangkaan krisis ekonomi global tahun hadapan? 

#SinarLive https://t.co/wmyRvjweon",0
306,"Ramai pemerhati ekonomi dan politik tempatan melihat kerajaan berdepan dilema sama ada mahu menjadikan inti pati Bajet 2023 sebagai belanjawan pilihan raya atau jaringan keselamatan rakyat bersifat kalis krisis.

#sinarharian #sinarpremium #bajet2023

https://t.co/lACw3FPtIm",0
307,"Krisis ekonomi global bakal tiba pada tahun 2023? 

Betul ke? 
Apa yang perlu kita lakukan untuk bersiap sedia?  

Dengarkan pendapat speakers MUDA di Sidang MUDA 2022. 

https://t.co/W28JN5ueOe

*8 Okt* | *Sabtu* | *9am-5pm* | *The Vertical Connexion Conference &amp; Event Centre* https://t.co/n8OSOiS4ck",0
308,"Baca bbrp artikel soal tahun 2023 bakal krisis ekonomi,krisis pangan dll bikin gua gk bisa tidur semaleman",0
309,"Banyak bgt negara2 didunia yang udah kena dampak krisis ekonomi sekarang, dan Indonesia ""diperkirakan"" akan merasakan juga di tahun 2023. So, prepare yuk! 
https://t.co/Lkm4ezmXop",0
310,"Pagi2 kepikiran resesi 2023, krisis ekonomi tahun depan kayanya bakal ngeri dan mikir keras bgt, tabungan cukupkah? mental amankah? wkwk, udahlah rem dulu berkeinginan akan hobi yg agak menguras dompet",0
311,"Diperkirakan 2023 akan terjadi krisis ekonomi besar besaran kawan, aduh pusing kepala ini. Lancarkan selalu rezeki hamba ya Allah https://t.co/bWRSzvv5K1",0
312,Wakil Presiden Ma'ruf Amin mendorong pertanian menjadi salah satu bantalan demi mengantisipasi krisis ekonomi dunia yang diramalkan terjadi pada tahun 2023. https://t.co/PbiDSqjsaN,0
313,"kalo 2023 krisis ekonomi apakabar gue ya? udah sekarang krisis, ya taun depan makin krisis kayaknya dah",0
314,@MINGYUjaga Mau ngobrolin masalah 2023 krisis ekonomi ga syg?,0
315,"Ketakutan terbesar saat ini adalah Future. Karena orang hnya bisa memprediksi bahwa tahun 2023 adalah taun krisis ekonomi yg ngeri.
Mungkin bagi yg anak sekolah yang masih dikirim tiap bulannya. Masih tenang dan nyantai. (aku ngomong apa seh sampe gini amat)",0
316,"Kalimat yg dibagus2in begitu. Kalimat tegasnya; utang gagal produktif tak mampu menguatkan fundamental ekonomi. Alih2 menopang ekonomi saat krisis, kini malah jadi beban.

Sri Mulyani: Ada Tekanan dari Bunga &amp; Cicilan Utang di 2023 https://t.co/E8qcdOQMT9",0
317,"Apa saja persiapan menghadapi KRISIS EKONOMI 2023:

 1. Diversifikasi sumber pendapatan
 2. Kurangi pengeluaran
 3. Tabungan Tunai gaji 3-6 bulan
 4. Raih minimal 200 gram emas 24k
 5. Hindari membuat hutang baru
 6. Berdoa.  Terus berjuang.  Jangan menyerah.

#raGold",0
318,"@Inbarajs Then PRU jelah. Bukan semestinya PRU Nov/Dec, BN confirm menang pun. 

PH menang, dan lead negara hadapi banjir &amp; krisis ekonomi 2023. Cantik! 💪🏻  (baca: nauzubillah)",0
319,"tahun 2023 dingeh” krisis ekonomi, ling pidan tileh monean den idup cank krisis di segala bidang cinkk",0
320,@seriinanggii Nabung rin. 2023 kemungkinan ada krisis ekonomi bahkan sri mulyani mentri keuangan kita yg ngomong ga cuma diindonesia tp dinegara2 lain yg  berkembang. Duit cash sangat diperlukan dibanding duit onlen,0
321,"Krisis energi dan komoditas yang melanda dunia diperkirakan, akibat invasi Rusia ke Ukraina akan berlanjut pada tahun 2023. Hal ini akan berdampak pada kondisi ekonomi dunia secara keseluruhan. https://t.co/zaeaL8Cg4p",0
322,"Apa persediaan untuk menghadapi KRISIS EKONOMI tahun 2023:

1. Pelbagaikan sumber pendapatan
2. Kurangkan perbelanjaan
3. Simpanan wang tunai 3-6 bulan gaji
4. Capai minima 200 gram emas (24K)
5. Elak buat hutang baru
6. Terus berjuang, berdoa &amp; bertawakkal",0
323,"Krisis ekonomi global 2022-2023 yg dibahas terus oleh ekonom ini bakal kejadian. Indikatornya makin jelas. Kalo gw pribadi liatnya ada beberapa level. 

1. Inflasi + Naik suku bunga
2. Job lost
3. Gagal bayar kredit / sewa
4. Home / main property lost
5. Hunger

Udah lvl 5 di UK.",0
324,"Apa persediaan menghadapi KRISIS EKONOMI tahun 2023:

1. Pelbagaikan sumber pendapatan

2. Kurangkan perbelanjaan

3. Simpanan Wang Tunai 3-6 bulan gaji

4. Capai minima 200gram emas 24k

5. Elak buat hutang baru

6. Berdoa. Terus berjuang. Usah mengalah.",0
325,"Kelangkaan pangan kelangkaan BBM itu Hoax  krisis ekonomi   2023 itu juga by design, 
 capres kaki tangan elite global @Mdy_Asmara1701 @sobat_anies @FPD_DPR @AgusYudhoyono @aniesbaswedan https://t.co/RJ3IUmtUg2",0
326,"Prediksi krisis ekonomi terdalam yang bakal terjadi di tahun 2023 itu penyebab awalnya ada di pandemi, jadi  siklusnya bukan abis pandemi masalah selesai terus ada masalah baru.. 

Melainkan masalah ditindih sama masalah baru..",0
327,"Prediksi bahwa 2023 bakal terjadi krisis ekonomi. Masih bisa gak ya tahun depan buat status

“Tileh, monean gen hidupe jal.”",0
328,"2023 Jadi Tahun Paling Buruk, Bersiap-siap Mulai Sekarang: https://t.co/6LhQoABJAk – Presiden Jokowi mengingatkan potensi terjadi krisis global pada 2023. Krisis pangan, krisis ekonomi, krisis finansial hampir terjadi di 

The post 2023 Jadi Tahun Paling… https://t.co/6fsDRrpeqc https://t.co/lU3pbgb1nP",0
329,"2023 terancam krisis ekonomi, mon maap dari dulu juga w udah krisis :)",0
330,"3. Resesi ekonomi 2023?
Perekonomian di 2023 bakal lebih parah, kondisi ekonomi global bisa memicu resesi karena:
- Kenaikan suku bunga ekstrim
- volume perdagangan turun
- krisis pangan
dll.

terus apa yang bisa dilakukan?",0
331,Berita soal resesi dan prediksi krisis ekonomi 2023 ini bnr bnr bikin sesek ya. Imagine being a fresh grad in that era.,0
332,"Krisis 2023, banyak orkay berenti beli 🍏
Idealis sih.
Walau pandemi rampung, Tp dampaknya ke ekonomi.
Apalagi perang gak usai.
Yaaa..
Antara kudu hemat, bisa management duit, bisa infest dudududu
Kejam kali kalo hidup hanya untuk dunia😭😭
Astaghfirulloh 🙏🏻",0
333,"Krisis ibarat hantu yang menakutkan, sungguh dampaknya sangat mengerikan. Gelapnya dunia mulai dirasakan. 

Menteri Keuangan RI, Sri Mulyani menyebutkan ekonomi dunia akan terjun berjamaah ke jurang resesi, puncaknya pada tahun 2023. 

Selengkapnya:
https://t.co/X6jDQJjNnm https://t.co/taWQZ86arA",0
334,"MALAYSIA TIADA KRISIS EKONOMI?

Bank Dunia menjelaskan Malaysia TIDAK TERJEJAS dengan Kemelesetan Ekonomi Dunia bahkan akan berkembang lebih 4% pada Tahun 2023.

Namun kecoh di media sosial bahawa Krisis Ekonomi akan melanda Malaysia tidak lama lagi.

Anda nak percaya yang mana? https://t.co/QT4a4IbCmI",0
335,"@pengarang_sajak Gw bayangin nih bencana global, mulai pandemi- ekonomi dunia hancur- perang Rusia ukraina- krisis energi-inflasi semua negara- runtuhnya negara2 maju US &amp; Eropa, awal tahun 2023 ada bencana lagi dunia( ga tau apa),kondisi makin parah. Hal tsb bikin Jokowi lanjut jabat presiden",0
336,"Persediaan hadapi krisis ekonomi 2023.

1. Pelbagaikan sumber pendapatan. Elak bergantung 1 cabang pendapatan

2. Sediakan dana cemas 6-12 bulan gaji.

3. Elak tambah hutang - kurangkan komitmen

5. Tingkatkan simpanan (ASB, TH, emas 999 at least 200grm)

6. Berdoa dan bersedia.",0
337,"....""Bahkan bisa jadi pd 2023 kita tidk hanya mengalami resesi, tetapi betul –betul krisis ekonomi secara global,” papar analis senior PKAD Fajar Kurniawan. 

Bagaimana solusi tuntas Islam Kaffah menangani krisis ekonomi? simak Serba-serbi MMC
https://t.co/1JLhQYcN4G
#IslamKaffah",0
338,"..... ""Bahkan bisa jadi pada 2023 kita tidak hanya mengalami resesi, tetapi betul –betul krisis ekonomi secara global,” papar analis senior PKAD Fajar Kurniawan. 

cari tau solusi tuntas Islam Kaffah menangani krisis ekonomi di Serba-serbi MMC
https://t.co/ocIQTK6dLP
#IslamKaffah",0
339,"Tahun 2023 bakalan jadi tahun yang gelap gaes, inflasi ekonomi penigkatan suku bunga krisis pangan dll, stay safe ygy",0
340,"Jadi apa persediaan menghadapi KRISIS EKONOMI tahun 2023:

1️⃣. Pelbagaikan sumber pendapatan
2️⃣. Kurangkan perbelanjaan
3️⃣. Simpanan Wang Tunai 3-6 bulan gaji
4️⃣. Capai minima 200gram emas 24k
5️⃣. Elak buat hutang baru
6️⃣. Berdoa. Terus berjuang. Usah mengalah https://t.co/lb5U7OBYjK",0
341,"""Speaker Dewan Rakyat Azhar Harun berkata tidak keperluan bagi mengadakan perbahasan tergempar mengenai krisis ekonomi kerana sesi semasa persidangan akan ditumpukan kepada Bajet 2023 mulai minggu depan.""
Mabuk ketum speaker nii 🤦🏻🤦🏻
#malaysia
#Parliament https://t.co/vC9p8M2H6E",0
342,"APBN 2023 Diklaim Responsif, Ini Penjelasan Sri Mulyani

#ekonomi #fiskal #apbn #inflasi #resesi #krisis

https://t.co/0gIbSyxyAU",0
343,Tiada keperluan bagi mengadakan perbahasan tergempar mengenai krisis ekonomi kerana sesi semasa persidangan akan tertumpu kepada Bajet 2023.  https://t.co/Wk6p9jLK39,0
344,"Nak simpan emas untuk hadapi krisis ekonomi 2023? Hanya RM100 dah boleh mula kumpul aset emas. ""Simpan sikit² lama² jadi bukit""

Nak mula simpan emas bajet RM100 wasap saya detail ni je:
1. Nama
2. No IC
3. Email
4. No phone
Wasap saya: https://t.co/kAO5bSNAH2",0
345,Jadi apa persediaan menghadapi KRISIS EKONOMI tahun 2023? https://t.co/Ar2Xjx6jj0,0
346,Jadi apa persediaan menghadapi KRISIS EKONOMI tahun 2023? https://t.co/BVLEy0AxAi,0
347,"Persediaan KRISIS EKONOMI tahun 2023:

1. pelbagaikan sumber pendapatan
2. kurangkan perbelanjaan
3. simpanan wangtunai 3-6 bulan gaji
4. capai minima 200gram emas 24k
5. elak buat hutang baru
6. berdoa. Jangan mengalah",0
348,"@idx_channel mudah mudahan cepat berlalu. spt biasa.. musibah dtg silih berganti. dlm pandemic ini banyak berita dr medsos2.. krisis ekonomi 2023 ingin datang. mmungkinkan kita punya waktu 3/6 bulan.? eropa, amerika sdh ada tanda tanda nya. mrk berimbas dr perang rusia ukraina.apakah hny mrk?",0
349,@brightedwined Karena katanya di tahun 2023 indonesia bakalan krisis ekonomi,0
350,"6 kaedah hadapi krisis ekonomi dunia 2023
1. Pelbagaikan sumber pendapatan
2. Bina dana cemas 6-12 bulan gaji
3. Berhenti buat hutang baharu
4. Kurangkan komitmen
5. Tingkatkan simpanan ASB, TH dan emas ( min 200gram emas 999)
6. Bersedia rohani, emosi, mental dan fizikal",0
351,"6 kaedah hadapi krisis ekonomi dunia 2023
1 Pelbagaikan kerja jangan bergantung pada satu
2 Bina dana cemas 6-12 bulan pendapatan
3 Berhenti tambah hutang
4 Kurangkan komitmen
5 Bersedia emosi, mental, fizikal
6 Tingkatkan simpanan (ASB, Tabung haji, minima 200 gram emas 999",0
352,"Banyak dah syarikat dah mula kurangkan pekerja termasuk di syarikat aku bekerja. Perkara ini berlaku kerana mereka mahu bersedia untuk berdepan krisis ekonomi yg dijangka akan berlaku pada tahun 2023. 

Diingatkan semua jangan tambah hutang baru dan mula simpan duit.",0
353,"@prastow Fakta (ilusi) karena untuk mendaapatkan harus menjalani realita dulu, sementara realitanya maaih di tahun 2022.
Pertumbuhan ekonomi diperkirakan mennguat padahal 2023 dunia akan menghadapi badai krisis. 
Tp yaaa, klo ngak tercapai khan dah ada kambing hitamnya😀😀😀😀",0
354,"15. Sebaliknya, selepas pilihanraya, kerajaan baru mungkin hanya diperuntukkan dengan Bajet sementara untuk penggal Suku Pertama 2023. Kerajaan yang bersenjatakan bajet sementara untuk menghadapi krisis ekonomi global adalah sama dengan kerajaan yang menjerut leher sendiri.",0
355,"14. Mesyuarat dan perancangan penyelesaian untuk krisis ekonomi global yang akan melanda sepatutnya menjadi keutamaan kerajaan untuk Bajet 2023. Jika pilihanraya lebih awal diadakan, Bajet 2023 tidak akan diperhalusi dan diluluskan  seeloknnya di Parlimen.",0
356,"12. Namun, China dan negara lain termasuk Malaysia mempunyai hubungan ekonomi &amp; perdagangan yang mendalam dengan Eropah. Jadi, meskipun China berjaya mengatasi COVID menjelang November, krisis Eropah masih akan memberi impak negatif kepada prospek ekonomi China untuk tahun 2023.",0
357,"Persediaan KRISIS EKONOMI tahun 2023 :

1) pelbagaikan sumber pendapatan.

2) kurangkan perbelanjaan.

3) simpanan wang tunai 3-6 bulan gaji.

4) capai minima 200gram emas 24K

5) elak buat hutang baru.

6) berdoa. Jangan mengalah.

#MBR",0
358,"Tp 2023 ekonomi krisis katanya.
Jadi bagi gue yg sedang dalam fase tidak ada uang mending tahan deh anjirr",0
359,"Presiden Jokowi mengingatkan agar Indonesia juga harus mulai bersiap untuk menghadapi kemungkinan besar adanya krisis ekonomi global yang pada tahun 2023 akan lebih gelap lagi.inflasi di Inggris tembus 9,9% pada September kemarin, biaya hidup sehari-hari jutaan warga Inggris naik",0
360,Krisis ekonomi global 2023? https://t.co/LPLYEwZiWO,0
361,"Ingat MKT UMNO bincang masalah rakyat ke, kejatuhan wang ringgit ke, penyusutan jumlah eksport ke tak pun pelan menghadapi bencana banjir ke, atau strategi menghadapi krisis ekonomi 2023. Ini TAK! Dari haritu dok sibuk PRU tahun ni PRU tahun ni. Rakyat jaga diri sendiri je lah! https://t.co/VONYMUDdWV",0
362,"Jam segini sedang berjuang utk melawan insom...malab dikirim berita ekonomi gelap &amp; krisis pangan 2023

Makasih yaaa... bikin makin melek daaah...",0
363,"Banyak yg bahas masalah perselingkuhan, gue malah lagi kepikiran resesi 2023, krisis ekonomi tahun depan kayanya bakal ngeri dan mikir keras bgt tabungan gue cukupkah, mental amankah wkwk, udahlah rem dulu berkeinginan akan hobi yg agak menguras dompet wkwk byebye campervan 🙂",0
364,"2023 krisis ekonomi. 
ramai orang sakit batuk kahak/selesema.
something wrong somewhere.",0
365,"@papa_loren @DSXL3 Sprtnya ini awal mula dr trjadinya resisi d thn 2023 nanti, inflasi mmbyangi, korupsi smkin bersemi, krisis ekonomi mnghantui dan chaos bs saja trjadi.",0
366,"APBN 2023 disusun dalam kondisi krisis geopolitik.

Kata #MenkeuSMI, “Tantangan gejolak ekonomi dunia sungguh sangat nyata dan kita rasakan bahkan pada proses pembahasan RAPBN 2023 kali ini."" https://t.co/aA5ujlZxnh",0
367,2023 krisis ekonomi tp sekarang beli tiket konser ga pake mikir,0
368,"Terus seharian kemarin gue scroll tiktok, isinya soal inflasi, krisis ekonomi, resesi dunia tahun 2023 sama hurricane ian. Karna emang it WILL HAPPEN tp orang-orang pada ga khawatir? Dollar udah 15k sekarang, kalo mengingat yang terjadi di tahun 98...",0
369,"7 langkah menghadapi krisis ekonomi tahun 2023 ⭐️

1. Tambah pendapatan
2. Kurangkan komitmen 
3. Jangan tambah hutang jika tak perlu
4. Cukupkan dana kecemasan 9-12 bulan gaji 
5. Tambah simpanan ( ASB, Tabung Haji, Emas dll) 
6. Hidup jimat cermat
7. Bersedia fizikal dan mental",0
370,"Bersediakah kita untuk menghadapi krisis ekonomi pada tahun 2023 ini? 

#ChettakiOmey https://t.co/VU40OELZOl",0
371,"wait, kemungkinan tds2 jkt kan 2023 ya trs katanya 2023 bakal ada krisis ekonomi yg mana semua bahan makanan bakal naik.. TRS GUE HRS GMNA?? MAU NONTON KONSER TPI GUE JUGA BUTUH MAKANN😭😭 ya allah gini bgt dah idup gua..",0
372,"Pemulihan ekonomi kita relatif kuat di tengah krisis global,hendaknya menkeu bisa menjaga rupiah tetap stabil! Pesan ini disampaikan presiden @jokowi di acara Overseas Express bank /OEB Outlook 2023 di hotel kempinski Jakarta siang ini, bangkit indonesia 👍 https://t.co/aYpG0uTEYe",0
373,"Inggris aja udah bgini,gimana kitah?! Dahlah dunia sdg tdk baik2 aja.Minimalisir dulu gaya hidup,siapin utk skenario terburuk. Konon ktnya 2023 dunia msh berada dlm masa krisis ekonomi. Smoga ga lwt Indonesia itu krisis krn nemuin jalan lain yg lebih ajib😀 https://t.co/G4upYB1c6b",0
374,"memasuki tiga krisis global tahun 2023. “Kita akan masuk ke krisis global tahun 2023, menghadapi tiga krisis, yaitu krisis ekonomi global, krisis pangan, dan krisis energi. Salah satunya kita sudah masuk kepada krisis pangan,” ujar Budi Situmorang pada Kamis (22/09/2022).",0
375,"Anak 98l agak gimana gitu ya
Lahir disaat krisis moneter (dunia)
Pas umur 25 tahun (2023) diprediksi akan terjadi resesi global

Emang lah kita anak2 strong yg diuji dengan keadaan ekonomi dunia yg sedang tidak baik",0
376,"Inflasi gila gilaan banget ya naiknya, ngeri banget.. dollar aja udh 15.300 sekarang, bahkan di prediksi bakal nyentuh 16.000. 
2023 bener2 harus survive sih, harus mutar balik otak gimana caranya bertahan dari krisis ekonomi global yang katanya “terparah sejak 41 th terakhir”",0
377,"Krisis ekonomi baru akan di Mulai,
The great depression.
Krisis langka yang akan mengguncang Indonesia.

Resesi 2023",0
378,"Menkeu, Sri Mulyani Sebut Dunia Bakal Resesi di 2023, Ini Pilihan Investasi yang Tahan Krisis Ekonomi  https://t.co/Mdt4wpp0gz https://t.co/eOdsxy58de",0
379,"Sri Mulyani Sebut Dunia Bakal Resesi di 2023, Ini Pilihan Investasi yang Tahan Krisis Ekonomi – Kompas TV – Artikel Populer Google Berita – https://t.co/R1WN1CIi9U – #Opsiin https://t.co/WAgg3faKZc",0
380,"datang lah semua band nak datang, aku buat-buat tak nampak je. aku punya concern sekarang ekonomi krisis 2023 je ni. sekarang pun dah separa hidup.",0
